date,category,region,product,value,value_b,units,cost,revenue,profit
2025-09-19,B,APAC,P04,59.69,12.15,8,47.26,71.91,24.65
2025-09-19,D,APAC,P04,39.32,27.83,13,36.73,63.47,26.74
2025-09-19,A,AMER,P06,64.46,24.26,15,52.02,100.09,48.07
2025-09-19,B,APAC,P07,36.07,9.71,10,24.35,50.5,26.15
2025-09-19,B,APAC,P08,44.69,15.24,5,25.73,64.0,38.27
2025-09-19,C,AMER,P06,34.35,6.27,11,28.19,38.59,10.4
2025-09-19,B,AMER,P03,33.51,12.99,12,31.08,64.89,33.81
2025-09-19,B,AMER,P03,30.45,17.05,12,30.56,55.4,24.84
2025-09-19,C,APAC,P06,45.25,8.33,11,32.61,68.34,35.73
2025-09-20,D,AMER,P09,21.91,21.27,12,16.34,30.45,14.11
2025-09-20,B,EMEA,P08,55.98,4.01,16,50.32,89.28,38.96
2025-09-20,B,APAC,P08,23.81,9.04,12,18.75,41.41,22.66
2025-09-20,C,EMEA,P04,62.03,18.51,14,50.39,76.17,25.78
2025-09-20,C,APAC,P10,12.71,25.42,16,14.37,34.23,19.86
2025-09-20,C,APAC,P01,22.73,10.75,12,19.22,48.34,29.12
2025-09-20,C,AMER,P04,38.15,40.01,11,27.52,46.93,19.41
2025-09-20,B,APAC,P02,56.44,15.42,11,29.28,74.62,45.34
2025-09-20,A,EMEA,P10,22.86,17.29,6,19.53,32.66,13.13
2025-09-20,E,AMER,P05,30.07,23.74,14,24.93,64.34,39.41
2025-09-20,E,EMEA,P06,45.33,24.83,14,40.74,65.3,24.56
2025-09-20,A,AMER,P01,61.88,13.13,6,49.84,70.34,20.5
2025-09-20,C,APAC,P09,11.19,35.98,12,9.12,16.73,7.61
2025-09-20,B,AMER,P06,21.1,12.09,13,19.28,38.59,19.31
2025-09-21,D,AMER,P10,53.04,20.09,19,41.92,68.81,26.89
2025-09-21,A,EMEA,P09,58.1,10.66,10,39.14,68.77,29.63
2025-09-21,D,APAC,P04,28.44,24.7,11,19.15,52.12,32.97
2025-09-21,C,APAC,P04,70.75,21.65,12,50.51,94.54,44.03
2025-09-21,A,,P03,12.17,16.62,18,17.56,29.55,11.99
2025-09-21,E,APAC,P08,36.39,24.94,17,26.33,54.62,28.29
2025-09-21,C,APAC,P08,35.19,29.44,14,25.26,46.01,20.75
2025-09-21,E,APAC,P08,34.87,15.51,8,24.01,51.67,27.66
2025-09-21,B,APAC,P05,52.15,,7,40.39,60.81,20.42
2025-09-21,B,APAC,P03,42.48,23.58,15,31.04,75.71,44.67
2025-09-21,D,APAC,P05,62.06,31.27,16,44.86,74.48,29.62
2025-09-21,C,APAC,P06,25.44,7.74,17,23.61,65.44,41.83
2025-09-21,A,APAC,P05,42.98,3.0,17,32.98,49.37,16.39
2025-09-21,B,APAC,P10,86.31,16.28,13,50.16,90.7,40.54
2025-09-22,A,EMEA,P06,32.89,16.22,11,19.37,43.91,24.54
2025-09-22,A,EMEA,P08,28.08,7.67,11,19.38,41.0,21.62
2025-09-22,C,EMEA,P10,74.8,6.89,10,60.43,117.39,56.96
2025-09-22,D,AMER,P06,89.41,37.49,14,49.1,114.45,65.35
2025-09-22,A,EMEA,P07,42.6,6.94,23,47.95,74.64,26.69
2025-09-22,B,AMER,P05,19.72,9.38,9,17.28,39.91,22.63
2025-09-22,C,APAC,P01,46.51,22.23,14,43.35,84.99,41.64
2025-09-22,B,APAC,P03,72.87,18.62,15,47.67,91.02,43.35
2025-09-22,B,APAC,P08,61.89,19.23,10,29.33,89.12,59.79
2025-09-22,C,APAC,P07,40.37,18.49,12,21.59,44.79,23.2
2025-09-22,D,AMER,P05,63.45,21.32,12,47.95,104.87,56.92
2025-09-23,A,AMER,P10,43.78,10.35,13,25.27,53.43,28.16
2025-09-23,E,APAC,P06,52.54,11.63,17,44.62,86.81,42.19
2025-09-23,B,EMEA,P07,13.67,23.97,8,11.84,24.51,12.67
2025-09-23,B,,P03,19.23,15.67,11,12.28,25.88,13.6
2025-09-23,B,AMER,P06,27.09,26.83,13,30.46,42.45,11.99
2025-09-23,A,EMEA,P04,76.4,11.65,14,49.75,99.78,50.03
2025-09-23,B,AMER,P06,59.42,7.83,12,31.94,55.44,23.5
2025-09-23,A,AMER,P01,65.49,16.89,14,37.86,93.48,55.62
2025-09-23,A,APAC,P01,14.88,24.54,16,22.6,58.28,35.68
2025-09-23,E,APAC,P05,58.58,22.43,12,40.1,68.0,27.9
2025-09-23,E,EMEA,P10,31.49,14.68,7,23.71,33.57,9.86
2025-09-23,E,EMEA,P06,16.79,,5,14.06,22.08,8.02
2025-09-24,A,APAC,P06,20.59,18.7,10,14.75,28.48,13.73
2025-09-24,A,APAC,P03,55.07,12.14,15,32.65,97.89,65.24
2025-09-24,A,AMER,P10,54.96,18.86,9,28.75,59.85,31.1
2025-09-24,A,EMEA,P02,28.23,42.0,9,20.94,46.36,25.42
2025-09-24,B,APAC,P10,53.07,13.57,18,32.44,88.06,55.62
2025-09-24,A,EMEA,P04,26.33,11.83,22,29.39,51.64,22.25
2025-09-24,E,APAC,P03,34.27,8.9,10,22.03,46.35,24.32
2025-09-24,D,AMER,P07,27.55,20.18,11,23.38,47.26,23.88
2025-09-24,B,EMEA,P08,37.75,6.14,19,30.48,63.61,33.13
2025-09-24,B,EMEA,P07,16.56,27.02,15,19.87,40.0,20.13
2025-09-24,D,AMER,P05,91.85,16.53,9,52.08,132.59,80.51
2025-09-24,D,AMER,P03,10.71,4.46,8,12.34,21.38,9.04
2025-09-25,D,EMEA,P10,30.46,25.76,14,18.04,43.94,25.9
2025-09-25,E,EMEA,P03,8.6,15.06,14,17.69,36.27,18.58
2025-09-25,E,AMER,P05,69.67,6.72,11,57.65,108.56,50.91
2025-09-25,A,EMEA,P02,25.39,25.7,10,12.8,35.59,22.79
2025-09-25,B,AMER,P02,61.08,27.92,10,28.77,54.71,25.94
2025-09-25,A,AMER,P07,61.28,22.15,12,40.06,77.35,37.29
2025-09-25,D,EMEA,P08,54.03,2.43,22,39.33,110.59,71.26
2025-09-25,C,EMEA,P02,3.02,24.83,15,11.21,23.23,12.02
2025-09-25,E,EMEA,P10,22.86,28.13,13,23.6,48.18,24.58
2025-09-25,A,APAC,P01,54.43,15.96,17,36.3,89.13,52.83
2025-09-25,B,APAC,P05,34.42,20.66,10,29.59,51.55,21.96
2025-09-25,E,AMER,P10,42.42,29.7,12,27.23,51.56,24.33
2025-09-25,B,AMER,P04,38.96,14.91,7,24.44,44.36,19.92
2025-09-25,A,EMEA,P06,35.13,14.92,12,32.58,50.95,18.37
2025-09-25,D,EMEA,P09,66.32,15.08,9,46.13,88.81,42.68
2025-09-25,E,AMER,P07,7.02,15.49,13,8.68,17.33,8.65
2025-09-26,C,EMEA,P02,29.85,14.03,6,16.36,47.54,31.18
2025-09-26,C,AMER,P05,94.48,5.84,9,46.68,136.97,90.29
2025-09-26,B,AMER,P09,63.61,6.59,8,45.2,83.15,37.95
2025-09-26,B,EMEA,P01,25.25,17.43,12,19.91,34.38,14.47
2025-09-26,A,EMEA,P10,54.27,28.18,12,38.99,73.71,34.72
2025-09-26,C,EMEA,P02,34.75,20.65,10,20.95,36.38,15.43
2025-09-26,B,EMEA,P08,54.91,21.95,9,31.17,66.97,35.8
2025-09-26,E,AMER,P09,31.65,3.75,11,26.64,52.94,26.3
2025-09-26,B,EMEA,P01,43.09,14.01,13,40.87,57.68,16.81
2025-09-26,B,AMER,P10,63.02,10.2,9,35.45,64.59,29.14
2025-09-26,B,APAC,P06,36.42,5.6,9,24.71,39.99,15.28
2025-09-27,C,EMEA,P02,22.91,8.09,13,24.12,56.83,32.71
2025-09-27,A,APAC,P05,29.3,3.24,19,35.33,47.99,12.66
2025-09-27,D,APAC,P04,31.15,13.54,12,25.13,38.44,13.31
2025-09-27,E,APAC,P01,28.51,19.54,17,34.48,62.72,28.24
2025-09-27,E,EMEA,P08,13.93,6.56,13,11.45,22.27,10.82
2025-09-27,E,APAC,P09,45.17,4.89,9,32.99,60.99,28.0
2025-09-27,B,APAC,P01,47.88,29.07,14,30.38,89.32,58.94
2025-09-27,E,EMEA,P04,57.62,13.37,12,39.59,74.39,34.8
2025-09-28,A,AMER,P03,30.95,5.31,12,30.15,54.63,24.48
2025-09-28,D,AMER,P05,28.62,21.94,12,31.84,47.39,15.55
2025-09-28,E,AMER,P08,60.67,53.52,5,41.88,58.91,17.03
2025-09-28,C,AMER,P05,12.71,5.65,11,13.14,24.86,11.72
2025-09-28,A,AMER,P04,33.53,16.53,13,20.11,51.31,31.2
2025-09-28,B,AMER,P06,15.45,7.25,15,22.11,41.35,19.24
2025-09-28,B,EMEA,P02,59.67,8.4,11,41.77,72.95,31.18
2025-09-28,E,APAC,P09,72.71,33.72,6,35.57,73.95,38.38
2025-09-28,E,APAC,P04,55.75,11.59,10,40.8,96.21,55.41
2025-09-28,A,AMER,P09,23.97,6.51,19,19.16,29.36,10.2
2025-09-28,A,EMEA,P10,39.63,24.85,14,28.46,60.87,32.41
2025-09-28,C,APAC,P07,61.6,31.2,9,30.77,63.02,32.25
2025-09-28,B,AMER,P04,39.01,53.35,15,40.75,69.71,28.96
2025-09-29,A,AMER,P01,10.9,17.51,8,13.89,22.57,8.68
2025-09-29,D,AMER,P05,43.04,9.83,12,28.37,51.54,23.17
2025-09-29,D,,P10,72.75,33.4,12,35.26,100.6,65.34
2025-09-29,E,AMER,P09,47.7,5.92,19,34.09,87.91,53.82
2025-09-29,A,EMEA,P10,116.03,8.74,7,65.72,143.81,78.09
2025-09-29,B,APAC,P08,92.77,14.9,14,56.15,110.07,53.92
2025-09-29,B,AMER,P05,29.5,15.39,10,25.18,43.4,18.22
2025-09-29,E,APAC,P03,34.98,11.99,9,23.41,61.73,38.32
2025-09-29,E,APAC,P04,16.85,19.04,11,22.58,40.36,17.78
2025-09-29,B,APAC,P07,30.27,2.95,14,27.77,47.53,19.76
2025-09-29,D,AMER,P05,65.6,9.08,10,40.28,73.42,33.14
2025-09-29,A,AMER,P09,33.53,15.18,9,29.55,52.1,22.55
2025-09-29,A,APAC,P03,20.0,7.34,9,13.71,29.18,15.47
2025-09-29,A,APAC,P02,53.92,11.03,13,42.79,88.29,45.5
2025-09-29,D,EMEA,P05,34.83,42.21,13,18.35,43.79,25.44
2025-09-30,A,AMER,P08,37.64,44.5,12,40.86,54.02,13.16
2025-09-30,C,APAC,P04,29.63,45.1,11,19.83,34.0,14.17
2025-09-30,D,APAC,P06,91.61,18.43,9,50.76,100.15,49.39
2025-09-30,A,AMER,P08,45.39,46.9,13,45.56,78.14,32.58
2025-09-30,D,APAC,P03,83.01,50.59,20,58.46,94.42,35.96
2025-09-30,C,APAC,P10,41.77,8.25,15,25.05,53.79,28.74
2025-09-30,A,EMEA,P05,25.47,15.92,13,22.66,41.29,18.63
2025-09-30,D,EMEA,P08,33.36,14.64,9,21.33,48.82,27.49
2025-09-30,D,EMEA,P07,40.62,8.44,17,44.06,71.28,27.22
2025-09-30,B,APAC,P07,51.9,20.95,14,29.18,79.94,50.76
2025-09-30,D,APAC,P06,11.33,7.76,14,19.81,32.88,13.07
2025-09-30,A,AMER,P09,14.61,14.95,18,18.34,40.52,22.18
2025-09-30,E,APAC,P08,37.83,32.69,11,32.82,38.76,5.94
2025-09-30,D,AMER,P04,45.32,29.35,12,27.03,55.35,28.32
2025-09-30,B,AMER,P10,40.78,13.56,14,33.48,56.17,22.69
2025-09-30,E,EMEA,P10,25.92,9.1,9,22.76,51.21,28.45
2025-09-30,B,EMEA,P02,14.25,2.99,11,11.77,27.44,15.67
2025-10-01,D,EMEA,P08,39.8,9.92,13,28.15,63.05,34.9
2025-10-01,C,APAC,P09,35.86,17.91,14,28.51,43.01,14.5
2025-10-01,D,AMER,P03,59.54,45.88,10,40.43,94.74,54.31
2025-10-01,D,APAC,P08,38.14,,14,36.12,61.15,25.03
2025-10-01,C,,P03,34.14,26.77,14,23.41,49.65,26.24
2025-10-01,D,EMEA,P02,28.72,7.84,10,20.39,44.07,23.68
2025-10-01,B,APAC,P10,43.04,49.44,14,33.46,42.17,8.71
2025-10-01,C,APAC,P07,12.98,71.63,10,19.36,26.43,7.07
2025-10-01,D,APAC,P04,15.99,5.85,13,15.41,45.97,30.56
2025-10-01,C,EMEA,P08,53.61,16.15,18,43.29,63.35,20.06
2025-10-01,D,EMEA,P02,29.5,11.25,14,22.23,54.5,32.27
2025-10-01,C,APAC,P05,21.18,9.91,12,17.24,32.04,14.8
2025-10-02,E,AMER,P05,64.81,25.91,10,40.46,102.42,61.96
2025-10-02,C,EMEA,P06,78.42,11.5,21,49.42,129.28,79.86
2025-10-02,A,APAC,P04,25.8,23.82,7,20.66,25.91,5.25
2025-10-02,E,APAC,P07,19.59,5.97,11,12.49,37.37,24.88
2025-10-02,A,APAC,P07,27.36,13.38,11,29.51,62.26,32.75
2025-10-02,C,,P05,49.91,29.41,16,51.39,92.73,41.34
2025-10-02,E,AMER,P06,11.23,7.64,12,15.07,32.27,17.2
2025-10-02,B,APAC,P07,49.39,10.12,10,26.84,55.37,28.53
2025-10-02,B,EMEA,P04,46.54,7.1,10,35.8,43.11,7.31
2025-10-02,D,EMEA,P05,35.0,6.38,9,27.43,45.48,18.05
2025-10-02,C,AMER,P09,30.66,17.59,8,21.51,56.68,35.17
2025-10-03,B,EMEA,P02,28.94,26.41,11,25.07,51.01,25.94
2025-10-03,A,APAC,P05,44.79,10.38,9,28.54,51.77,23.23
2025-10-03,D,APAC,P05,54.87,20.73,11,39.93,73.15,33.22
2025-10-03,A,APAC,P03,51.58,21.52,9,46.51,62.48,15.97
2025-10-03,D,EMEA,P08,51.16,34.33,8,28.56,65.51,36.95
2025-10-03,D,AMER,P06,31.89,31.59,13,18.04,39.08,21.04
2025-10-03,C,APAC,P10,63.34,20.73,9,47.72,92.05,44.33
2025-10-03,E,APAC,P09,20.94,15.12,13,18.43,48.76,30.33
2025-10-03,D,APAC,P02,50.31,17.52,15,37.64,74.66,37.02
2025-10-03,C,APAC,P05,101.19,3.95,14,49.73,119.49,69.76
2025-10-03,A,EMEA,P10,32.08,22.2,5,17.32,36.55,19.23
2025-10-04,B,AMER,P09,68.41,20.4,10,34.95,68.27,33.32
2025-10-04,E,APAC,P10,30.9,10.67,10,16.28,40.16,23.88
2025-10-04,E,AMER,P06,37.23,5.4,13,37.46,53.04,15.58
2025-10-04,B,EMEA,P07,35.6,11.25,10,25.7,54.69,28.99
2025-10-04,C,EMEA,P02,48.22,10.35,10,36.23,61.8,25.57
2025-10-04,D,APAC,P04,32.17,32.04,13,26.5,58.18,31.68
2025-10-04,A,EMEA,P06,89.81,9.83,19,49.33,145.21,95.88
2025-10-04,A,AMER,P10,17.88,35.78,9,12.23,18.36,6.13
2025-10-04,D,APAC,P04,68.56,15.3,13,54.09,74.51,20.42
2025-10-04,E,EMEA,P06,43.77,15.38,13,32.79,68.49,35.7
2025-10-05,D,AMER,P04,12.84,12.72,11,14.32,19.9,5.58
2025-10-05,D,AMER,P04,39.9,12.84,11,25.4,46.32,20.92
2025-10-05,D,APAC,P06,45.14,16.25,7,28.93,51.84,22.91
2025-10-05,A,EMEA,P04,29.85,4.71,12,24.07,57.22,33.15
2025-10-05,A,APAC,P10,86.24,25.94,9,66.0,103.78,37.78
2025-10-05,A,APAC,P07,26.8,14.43,12,27.68,63.5,35.82
2025-10-05,A,AMER,P07,21.65,6.94,14,16.73,37.83,21.1
2025-10-05,C,EMEA,P08,22.4,12.5,12,12.74,30.49,17.75
2025-10-05,B,APAC,P01,30.81,3.95,15,27.63,67.32,39.69
2025-10-05,B,APAC,P09,62.22,14.49,14,40.56,102.23,61.67
2025-10-05,D,EMEA,P07,16.22,30.9,6,13.36,26.8,13.44
2025-10-05,D,EMEA,P05,39.6,,16,35.28,63.86,28.58
2025-10-06,D,AMER,P06,51.48,27.28,16,55.97,67.23,11.26
2025-10-06,D,EMEA,P05,45.61,13.61,7,32.07,60.82,28.75
2025-10-06,B,APAC,P09,42.26,10.42,7,30.78,56.56,25.78
2025-10-06,C,EMEA,P07,62.68,16.77,13,34.81,65.64,30.83
2025-10-06,B,APAC,P05,31.46,12.19,13,27.35,56.55,29.2
2025-10-06,D,AMER,P07,48.13,34.07,9,40.62,56.41,15.79
2025-10-06,A,AMER,P02,54.74,11.75,8,27.79,81.77,53.98
2025-10-06,D,APAC,P01,47.03,13.59,7,26.95,65.67,38.72
2025-10-06,A,APAC,P10,80.92,31.81,12,48.86,101.61,52.75
2025-10-06,E,AMER,P08,38.36,18.67,12,22.61,63.72,41.11
2025-10-06,A,AMER,P09,17.07,18.46,10,17.84,36.59,18.75
2025-10-06,C,EMEA,P06,18.96,3.21,15,28.09,39.54,11.45
2025-10-07,A,AMER,P01,45.82,14.51,15,30.9,69.4,38.5
2025-10-07,E,AMER,P09,26.0,4.48,15,20.52,36.39,15.87
2025-10-07,C,EMEA,P05,46.3,15.69,9,36.53,50.77,14.24
2025-10-07,C,AMER,P04,21.85,17.86,12,16.28,31.38,15.1
2025-10-07,B,EMEA,P10,18.48,6.52,10,25.49,29.63,4.14
2025-10-07,A,EMEA,P05,58.58,10.16,14,37.66,71.57,33.91
2025-10-07,C,EMEA,P06,44.99,14.12,7,21.61,48.74,27.13
2025-10-07,C,APAC,P01,24.22,19.03,10,21.3,39.99,18.69
2025-10-07,A,AMER,P07,45.0,14.95,13,34.34,70.18,35.84
2025-10-07,E,,P03,25.17,23.79,9,22.52,27.74,5.22
2025-10-07,C,EMEA,P04,40.78,47.59,10,36.41,48.8,12.39
2025-10-07,D,AMER,P05,41.33,19.81,10,22.51,56.49,33.98
2025-10-07,D,EMEA,P06,24.57,27.89,16,18.92,52.57,33.65
2025-10-07,B,APAC,P02,39.36,12.01,16,31.06,57.92,26.86
2025-10-07,A,AMER,P06,22.26,24.55,10,21.66,35.19,13.53
2025-10-08,A,APAC,P08,67.75,14.5,12,38.33,93.86,55.53
2025-10-08,B,EMEA,P04,42.15,52.85,22,32.04,70.15,38.11
2025-10-08,D,EMEA,P06,23.0,36.78,8,18.97,33.37,14.4
2025-10-08,E,AMER,P01,15.32,8.32,7,13.45,28.18,14.73
2025-10-08,A,AMER,P07,28.81,45.91,15,24.66,49.42,24.76
2025-10-08,D,APAC,P02,65.57,32.98,12,49.58,82.25,32.67
2025-10-08,A,AMER,P08,34.4,2.7,8,22.26,58.6,36.34
2025-10-08,D,AMER,P05,14.89,,9,12.32,28.35,16.03
2025-10-08,B,EMEA,P05,53.31,11.16,3,26.96,75.88,48.92
2025-10-08,D,EMEA,P09,57.78,8.91,19,59.18,111.56,52.38
2025-10-09,A,EMEA,P05,19.66,13.27,10,14.69,31.53,16.84
2025-10-09,C,APAC,P04,31.08,12.42,12,17.07,46.59,29.52
2025-10-09,E,APAC,P02,54.48,33.24,17,42.51,93.09,50.58
2025-10-09,E,EMEA,P09,55.95,16.24,12,45.04,55.14,10.1
2025-10-09,C,EMEA,P03,27.34,14.46,8,22.69,48.48,25.79
2025-10-09,D,APAC,P05,18.69,8.34,14,23.26,54.5,31.24
2025-10-09,A,AMER,P08,23.54,25.99,7,16.03,39.51,23.48
2025-10-09,B,EMEA,P06,69.74,,14,54.18,95.32,41.14
2025-10-09,E,APAC,P08,37.71,17.19,12,40.81,58.91,18.1
2025-10-09,C,AMER,P09,17.79,35.7,11,16.3,28.51,12.21
2025-10-09,C,APAC,P08,68.46,11.23,14,43.08,113.27,70.19
2025-10-09,B,APAC,P04,48.21,28.14,11,30.83,87.89,57.06
2025-10-09,E,APAC,P08,23.25,2.7,15,27.76,56.5,28.74
2025-10-09,D,AMER,P09,16.49,12.97,11,12.89,26.3,13.41
2025-10-09,E,APAC,P01,37.84,22.0,13,34.01,54.86,20.85
2025-10-10,B,AMER,P01,38.33,24.15,12,28.32,56.59,28.27
2025-10-10,D,APAC,P02,28.83,14.59,6,15.07,37.31,22.24
2025-10-10,C,APAC,P04,46.12,30.18,13,44.43,70.91,26.48
2025-10-10,C,APAC,P09,24.27,39.0,11,28.28,50.77,22.49
2025-10-10,C,AMER,P10,34.72,60.15,11,23.25,51.53,28.28
2025-10-10,C,APAC,P10,40.76,12.61,17,29.48,79.34,49.86
2025-10-10,E,EMEA,P01,10.89,,12,12.62,24.85,12.23
2025-10-10,A,APAC,P05,50.55,26.48,10,42.53,88.22,45.69
2025-10-10,E,APAC,P05,30.44,10.73,15,29.24,59.08,29.84
2025-10-10,A,EMEA,P04,48.54,34.63,8,36.23,47.73,11.5
2025-10-10,C,APAC,P08,19.74,47.58,12,13.67,25.57,11.9
2025-10-10,C,,P07,49.37,26.71,10,37.53,62.53,25.0
2025-10-10,B,AMER,P03,66.79,15.63,12,35.88,99.81,63.93
2025-10-10,C,APAC,P04,85.46,28.21,6,57.45,72.58,15.13
2025-10-11,E,EMEA,P02,56.62,3.25,9,30.52,64.8,34.28
2025-10-11,A,,P04,10.89,8.81,13,14.0,31.36,17.36
2025-10-11,B,APAC,P10,39.34,15.09,11,22.27,38.55,16.28
2025-10-11,D,EMEA,P10,20.6,25.36,10,11.16,34.03,22.87
2025-10-11,B,APAC,P09,74.86,14.99,9,33.72,93.2,59.48
2025-10-11,B,APAC,P08,35.28,5.21,13,21.44,50.52,29.08
2025-10-11,C,,P05,41.4,8.68,11,31.0,54.7,23.7
2025-10-11,B,EMEA,P02,27.88,24.11,4,21.74,42.24,20.5
2025-10-11,A,EMEA,P07,65.79,16.67,20,41.16,102.49,61.33
2025-10-11,B,EMEA,P07,35.8,45.29,9,27.54,44.72,17.18
2025-10-11,C,EMEA,P06,62.97,27.3,17,39.44,91.22,51.78
2025-10-11,A,EMEA,P10,56.13,18.11,14,38.6,69.18,30.58
2025-10-11,A,APAC,P02,13.04,30.61,7,10.47,28.2,17.73
2025-10-12,B,APAC,P06,58.82,2.11,9,29.52,51.44,21.92
2025-10-12,C,AMER,P09,14.2,4.05,16,29.4,43.45,14.05
2025-10-12,D,AMER,P03,55.16,28.41,13,33.54,69.35,35.81
2025-10-12,B,EMEA,P08,44.68,12.91,8,33.99,71.85,37.86
2025-10-12,B,EMEA,P10,56.24,11.93,11,44.92,77.26,32.34
2025-10-12,A,EMEA,P06,130.18,27.64,6,74.64,165.85,91.21
2025-10-12,A,EMEA,P05,53.48,20.37,15,44.59,86.24,41.65
2025-10-12,A,APAC,P04,23.04,22.53,14,27.19,36.3,9.11
2025-10-12,D,AMER,P01,59.41,17.87,10,47.45,57.74,10.29
2025-10-12,A,EMEA,P08,79.72,22.71,12,50.85,79.32,28.47
2025-10-12,A,EMEA,P09,94.98,21.49,14,50.05,144.38,94.33
2025-10-12,C,APAC,P06,41.16,18.67,20,32.7,59.19,26.49
2025-10-12,D,EMEA,P09,173.05,3.17,9,123.77,243.09,119.32
2025-10-13,C,EMEA,P01,38.87,6.18,7,18.67,55.54,36.87
2025-10-13,A,APAC,P10,36.11,8.05,15,41.17,79.26,38.09
2025-10-13,D,APAC,P01,13.17,11.99,11,19.99,43.47,23.48
2025-10-13,A,APAC,P08,75.24,8.85,11,57.43,71.77,14.34
2025-10-13,B,AMER,P07,7.68,6.83,14,15.26,28.73,13.47
2025-10-13,E,AMER,P10,33.55,19.6,18,35.69,53.91,18.22
2025-10-13,E,AMER,P08,23.38,7.88,9,16.43,37.6,21.17
2025-10-13,E,EMEA,P02,33.94,14.56,10,29.06,50.41,21.35
2025-10-13,A,APAC,P10,45.99,9.2,16,31.94,68.61,36.67
2025-10-13,A,AMER,P09,37.48,9.55,16,26.09,69.38,43.29
2025-10-14,D,AMER,P05,78.7,22.35,15,44.22,91.82,47.6
2025-10-14,E,APAC,P08,66.18,26.07,11,31.9,73.01,41.11
2025-10-14,D,APAC,P06,62.93,9.09,12,51.71,66.82,15.11
2025-10-14,B,AMER,P04,49.14,37.64,8,33.43,68.5,35.07
2025-10-14,B,APAC,P07,26.53,15.67,10,16.22,27.28,11.06
2025-10-14,B,EMEA,P09,42.5,22.13,7,27.27,65.02,37.75
2025-10-14,B,APAC,P05,49.81,20.85,15,50.27,68.71,18.44
2025-10-14,E,APAC,P09,9.36,,6,11.03,19.39,8.36
2025-10-14,D,EMEA,P06,56.3,17.35,10,44.79,75.92,31.13
2025-10-14,A,AMER,P10,24.86,10.96,8,15.29,25.44,10.15
2025-10-14,D,,P06,67.8,16.65,7,52.4,88.54,36.14
2025-10-14,A,EMEA,P07,13.05,22.67,9,15.91,21.81,5.9
2025-10-14,A,EMEA,P10,25.94,13.1,14,26.37,34.89,8.52
2025-10-14,D,EMEA,P08,36.67,5.7,18,43.61,67.46,23.85
2025-10-14,C,AMER,P01,69.76,11.79,20,63.7,108.87,45.17
2025-10-14,A,APAC,P10,45.03,10.22,9,40.14,69.22,29.08
2025-10-14,C,AMER,P10,47.81,15.92,15,43.18,79.29,36.11
2025-10-14,C,APAC,P09,38.48,,9,22.39,51.91,29.52
2025-10-15,E,APAC,P07,9.91,21.59,9,16.5,21.4,4.9
2025-10-15,D,EMEA,P01,28.14,18.66,4,15.06,35.07,20.01
2025-10-15,D,AMER,P01,25.46,13.75,8,13.18,38.5,25.32
2025-10-15,D,EMEA,P08,67.6,8.25,10,47.29,75.22,27.93
2025-10-15,D,AMER,P09,38.54,34.63,14,30.93,59.63,28.7
2025-10-15,E,APAC,P03,51.54,10.49,11,28.39,70.57,42.18
2025-10-15,C,EMEA,P05,37.79,5.46,12,29.8,53.88,24.08
2025-10-15,E,APAC,P09,11.14,14.11,13,16.8,24.13,7.33
2025-10-15,A,APAC,P07,20.11,36.73,13,25.37,47.25,21.88
2025-10-15,A,APAC,P05,37.57,7.03,13,24.82,55.19,30.37
2025-10-15,E,EMEA,P07,15.87,5.13,13,20.36,36.66,16.3
2025-10-16,A,APAC,P02,73.32,12.97,14,60.22,99.49,39.27
2025-10-16,B,APAC,P08,39.61,9.78,12,33.74,59.13,25.39
2025-10-16,C,AMER,P05,21.95,25.72,14,22.2,35.81,13.61
2025-10-16,E,AMER,P02,17.82,7.65,10,14.97,21.23,6.26
2025-10-16,B,EMEA,P06,32.09,13.26,5,19.29,47.22,27.93
2025-10-16,A,APAC,P05,69.57,14.81,13,45.0,85.58,40.58
2025-10-16,B,AMER,P08,12.02,5.82,17,10.92,26.67,15.75
2025-10-16,B,APAC,P10,38.36,15.02,16,39.51,57.55,18.04
2025-10-16,C,APAC,P09,25.75,,15,16.19,39.22,23.03
2025-10-16,A,AMER,P05,49.25,6.71,17,48.5,97.69,49.19
2025-10-16,B,EMEA,P03,35.75,8.04,10,29.02,59.06,30.04
2025-10-16,C,APAC,P08,46.26,10.54,10,27.86,61.01,33.15
2025-10-16,A,EMEA,P02,52.01,10.62,9,34.12,83.66,49.54
2025-10-16,A,EMEA,P08,61.63,13.92,13,38.42,88.78,50.36
2025-10-17,C,AMER,P02,48.82,40.5,10,33.13,71.84,38.71
2025-10-17,E,,P05,78.68,12.55,25,53.55,112.46,58.91
2025-10-17,A,EMEA,P08,43.73,9.67,11,25.53,50.28,24.75
2025-10-17,E,EMEA,P04,32.3,29.38,8,26.07,43.03,16.96
2025-10-17,E,AMER,P05,50.33,14.27,9,37.41,77.15,39.74
2025-10-17,A,EMEA,P10,20.78,27.43,10,18.6,39.8,21.2
2025-10-17,B,AMER,P02,58.81,22.84,17,40.17,65.12,24.95
2025-10-17,D,AMER,P04,56.65,19.07,7,35.04,52.33,17.29
2025-10-17,A,APAC,P06,19.21,9.33,12,16.28,35.93,19.65
2025-10-17,C,APAC,P01,21.58,14.4,11,23.06,29.78,6.72
2025-10-17,C,APAC,P03,57.63,20.4,10,44.47,92.83,48.36
2025-10-17,E,EMEA,P02,61.67,21.21,8,49.66,94.5,44.84
2025-10-17,D,APAC,P06,52.4,27.97,9,30.95,73.77,42.82
